Portfolio,Feedstock,Commodity,Commodity Unit,Unit Code,Buildout,Use,Weight
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,483,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,483,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,644,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,644,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,805,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,805,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,966,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,966,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1127,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1127,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1288,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1288,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1449,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1449,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1610,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1610,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Forest waste,Hydrogen,Metric Tons,MT,1771,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Current Projects 1.29.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Electricity,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Hydrogen,0
Current Projects 1.29.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,NA,Gas Grid,1
Current Projects 1.29.2024,"Fats, Oils, and Greases",Sustainable Aviation Fuel,Million Gallons,MGal,NA,Aviation Fuel,1
Current Projects 1.29.2024,"Fats, Oils, and Greases",Sustainable Aviation Fuel,Million Gallons,MGal,NA,Aviation Fuel,1
